agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,12,Phil Chico,YOIES4O25F15,,7886,Single,Farmington Casualty Com/travelers,Worker's Compensation,2019-07-19,2020-07-19,Clint Garza,Glen Hubbard & Tamara Juarez,chunzi@gmail.com,,Glen Hubbard,,Commercial,(910) 371-0101,,,,1963-12-04,,,,
Alex Watson,Active Client,12,Brandie Placencia,ECE98M96ACLF,,12217,Single,Nationwide Mut Ins Co,Business Owners,2018-08-05,2019-08-05,Simone Sharp,Michael Franklin & Israel Clark,bowmanbs@hotmail.com,,Michael Franklin,Cary,Commercial,(919) 469-0260,1150 Executive Cir Ste 2,NC,27511-4590,1963-12-04,,,,
Alex Watson,Active Client,12,Sol Birney,ZMQXVJ8PEVSQ,,538,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-03-09,2019-03-09,Leslie Prince,Joseph Medina & Johnie Edwards,pizza@yahoo.ca,,Joseph Medina,CLEMMONS,Personal,8061062484,5520 LOOP RD,NC,27012-8204,1959-01-27,,,,
Alex Watson,Active Client,12,Yee Ribble,RK6IOVSJQ8ZQ,,538,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2019-03-09,2020-03-09,Jaime Meadows,Betsy Pike & Melba Bridges,hllam@hotmail.com,,Betsy Pike,CLEMMONS,Personal,4554020850,5520 LOOP RD,NC,27012-8204,1959-01-27,,,,
Alex Watson,Active Client,12,Carmella Landers,XJVXKI7UR4W6,,1265,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-08-20,2019-08-20,Lisa Palmer,Sarah Kairoff & Omar Khan,jyoliver@comcast.net,,Sarah Kairoff,CHICAGO,Personal,3222351792,APT 5409,IL,60601-7383,1959-01-27,,,,
Alex Watson,Active Client,12,Jared Roan,NCCXX5BEHDCY,,1265,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-08-20,2019-08-20,Kent Weber,Charles Harvey & Winnie Moon,bdbrown@comcast.net,,Charles Harvey,CHICAGO,Personal,2647039919,APT 5409,IL,60601-7383,1959-01-27,,,,
Alex Watson,Active Client,12,Victorina Ebert,XUJESKAKNKTA,,537,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-11-13,2019-11-13,Kenny Raymond,Norbert Cooper & Gus Sosa,bhtower@outlook.com,Female,Norbert Cooper,LEWISVILLE,Personal,6292656747,5198 RIVERWEST RD,NC,27023-9752,1972-04-22,,,,
Alex Watson,Active Client,12,Emiko Lobo,L345VMM1DHYB,,542,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2019-01-15,2020-01-15,Dustin Lowe,Julia Brown & Rae Compton,epeeist@att.net,Female,Julia Brown,LEWISVILLE,Personal,6334217672,5198 RIVERWEST RD,NC,27023-9752,1972-04-22,,,,
Alex Watson,Active Client,12,Xavier Hughes,NSHOPWB3OI0B,,682,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-07-17,2019-07-17,Maggie Gilbert,Sue West & Greta Garrett,chlim@mac.com,,Sue West,KINGSPORT,Personal,5987261986,1621 BURGH HEATH DR,TN,37660-5718,1972-04-22,,,,
Alex Watson,Active Client,12,Aubrey Loder,2U46DKNB9W8U,,857,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-03-18,2019-03-18,Deann Greer,Johnny Williams & Allan Greene,wainwrig@verizon.net,,Johnny Williams,WARSAW,Personal,4148676723,725 PERSIMMON DR,IN,46582-5653,1972-04-22,,,,
Alex Watson,Active Client,12,Dayle Mckeithan,8B9XX7KDOPNY,,884,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2019-03-18,2020-03-18,Dirk Newton,Myra Sauerbrun & Dewitt Vasquez,mwitte@yahoo.com,,Myra Sauerbrun,WARSAW,Personal,1595338658,725 PERSIMMON DR,IN,46582-5653,1957-09-19,,,,
Alex Watson,Active Client,12,Lurlene Raynes,Y1EF0XFIPF95,,591,Single,Foremost Ins Co Grand Rapids MI,Dwelling Fire,2018-11-03,2019-11-03,Korey Romero,Lynn Edwards & Lula Henry,jpflip@mac.com,,Lynn Edwards,WINSTON SALEM,Personal,8528795917,205 SINKLAND DR,NC,27127-9048,1957-09-19,,,,
Alex Watson,Active Client,12,Alton Shute,HUK32M4GX542,,1051,Single,Foremost Ins Co Grand Rapids MI,Homeowners,2018-11-20,2019-11-20,Adrian Roy,Jerry Holden & Erwin Simpson,aschmitz@gmail.com,,Jerry Holden,LINWOOD,Personal,2946965167,356 CHARITY LN,NC,27299,1988-07-15,,,,
Alex Watson,Active Client,12,Vasiliki Stiefel,2CIBV22G7P3A,,863,Single,Foremost Ins Co Grand Rapids MI,Homeowners,2018-05-17,2019-05-17,Erwin Barker,Jose A Avila & Archie Wheeler,violinhi@hotmail.com,,Jose A Avila,GERMANTON,Personal,7984497727,2875 HORTON RD,NC,27019,1988-07-15,,,,
Alex Watson,Active Client,12,Ignacio Lewellen,CH7UOZ9O8QH9,,201,Single,American Family Home Ins Co,Homeowners,2018-03-29,2019-03-29,Delmer Byrd,TERRY ALLEY & Abdul Harmon,dsugal@live.com,,TERRY ALLEY,KERNERSVILLE,Personal,3481654659,1940 DOUBLE D RD,NC,27284-3954,1978-12-22,,,,
Alex Watson,Active Client,6,Brice Delatorre,XL85S92XN5XO,,252.49,Single,Integon Gen Ins Corp,Personal Auto,2019-02-18,2019-08-18,Kenton Curtis,Benny R Baynes & Tyler Foley,stefano@yahoo.com,Female,Benny R Baynes,Winston Salem,Personal,8937606671,1336 Verdun St,NC,27107-2356,1957-01-08,,,,
Alex Watson,Active Client,6,Leonardo Setser,8JYDT28DBA4L,,100,Single,National Gen Ins Co,Personal Auto,2018-09-26,2019-03-26,Randy Moss,Tammy & Michael Barker & Dalton Lang,sakusha@icloud.com,,Tammy & Michael Barker,Winston Salem,Personal,4439218295,3689 Tech Ave,NC,27107-5272,1979-02-15,,,,
Alex Watson,Active Client,12,Colene Dinapoli,3BW2A4WZ8NPK,,1638,Single,Integon Ind Corp,Commercial Auto,2018-09-06,2019-09-06,Reuben Stokes,GUADALUPE ANDRES & Lacey Sparks,sopwith@att.net,,GUADALUPE ANDRES,WINSTON SALEM,Personal,8318315757,104 W MEADOW DR,NC,27103,1979-02-15,,,,
Alex Watson,Active Client,12,Shara Sayer,V5580T65ZO5U,,1638,Single,Integon Ind Corp,Commercial Auto,2018-09-06,2019-09-06,Donnie Key,Shane Worrell & Molly Mayo,kronvold@aol.com,,Shane Worrell,WINSTON SALEM,Personal,9356492484,104 W MEADOW DR,NC,27103,1980-01-13,,,,
Alex Watson,Active Client,12,Mica Maly,UFJWAXYHTT47,,1142.51,Single,Integon Gen Ins Corp,Commercial Auto,2018-11-07,2019-11-07,Richie Young,Meghan Parsons & Oren Bender,pjacklam@optonline.net,,Meghan Parsons,WINSTON SALEM,Personal,9890837066,1610 RADCLIFF ST,NC,27107,1980-01-13,,,,
Alex Watson,Active Client,12,Roy Dries,LT8LG3MHIYY8,,1805,Single,Foremost Prop & Cas Ins Co,Commercial Property,2018-10-01,2019-10-01,Troy Norton,David Holland & Fannie Flynn,brainless@yahoo.ca,,David Holland,,Personal,8782645428,,,,1980-01-13,,,,
Alex Watson,Active Client,12,Quinton Spece,IE0CIL7S0Y6R,,581,Single,American Bankers Ins Co Of FL,Flood - Personal,2019-01-07,2020-01-07,Burton Stanley,Lindsay Phipps & Letha David,esbeck@mac.com,Male,Lindsay Phipps,Ocean Isle Beach,Personal,9489731980,1777 Gores Landing Rd Sw Apt B,NC,28469-6370,1980-01-13,,,,
Alex Watson,Active Client,12,Lucius Mease,VHUZOZG27PS3,,247.23,Single,Nationwide Gen Ins Co,Renters,2018-10-24,2019-10-24,Rick Kramer,Carolyn Johnson & Joanne Wells,houle@live.com,Male,Carolyn Johnson,Manassas,Personal,8346852837,11982 Coverstone Hill Cir Apt,VA,20109-7529,1987-12-02,,,,
Alex Watson,Active Client,6,Irvin Cline,VBM5FN7KUCUI,,1309.4,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-25,2019-04-25,Scott Chang,Darrin Hinshaw & Boris Knapp,noneme@comcast.net,Female,Darrin Hinshaw,Stuart,Personal,8480126258,1446 S Mayo Dr,VA,24171-4823,1986-08-29,,,,
Alex Watson,Active Client,6,Annalisa Rendon,PPYW277TEYJI,,721.62,Single,Nationwide Ins Co Of Amer_Copy,Personal Auto,2018-10-20,2019-04-20,Maria Patton,Randy Blackburn & Pablo Vazquez,smeier@me.com,Female,Randy Blackburn,Mechanicsville,Personal,5422616025,9242 Hanover Crossing Dr Apt G,VA,23116,1986-08-29,,,,
Alex Watson,Active Client,6,Emmaline Ceja,60VC67SR5PGI,,742.41,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-12,2019-03-12,Loren Buckley,Jonathan Christman & Shelby Ford,marnanel@verizon.net,Male,Jonathan Christman,Winston Salem,Personal,6999243146,3914 Wayne Ave,NC,27104-3738,1975-10-27,,,,
Alex Watson,Active Client,6,Fransisca Mach,OCFV2Z1ERPNP,,562.06,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-09-12,2019-03-12,Kory Vazquez,James Shumate & Beau Garza,jbearp@gmail.com,Male,James Shumate,Winston Salem,Personal,1613834949,3914 Wayne Ave,NC,27104-3738,1975-10-27,,,,
Alex Watson,Active Client,6,Carlos Ericsson,O8NED9AKILBC,,409.98,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-04,2019-08-04,Rupert Petty,Phyllis Marshall & Edison Sloan,makarow@verizon.net,Female,Phyllis Marshall,Kernersville,Personal,9666005135,9102 County Line Rd,NC,27284-8415,1975-10-27,,,,
Alex Watson,Active Client,6,Hoyt Pressler,WLT0W7C6S7ZH,,490.51,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-02,2019-07-02,Darcy Brown,Cheryl Morrison & Marian Roach,offthelip@hotmail.com,Female,Cheryl Morrison,Winston Salem,Personal,1258689735,5638 Plantation Dr,NC,27105-1416,1975-10-27,,,,
Alex Watson,Active Client,6,Alayna Meekins,REUM7WF05AZN,,264.25,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-17,2019-07-17,Fay Herring,Priscilla Stephens & Ines Watson,stellaau@optonline.net,Female,Priscilla Stephens,Winston Salem,Personal,5149106652,1915 Hinshaw Ave,NC,27104-4326,1957-04-12,,,,
Alex Watson,Active Client,6,Cindi Paschall,UYQ8LM5VW1DY,,439.56,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Kelvin Ramirez,Ryan Henderson & Rupert Goodman,sjmuir@verizon.net,Female,Ryan Henderson,Winston Salem,Personal,3589380970,720 Finsbury Rd,NC,27104-1715,1951-06-02,,,,
Alex Watson,Active Client,6,Tennille Brinkerhoff,KMUH2A837AC9,,778.98,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-06,2019-04-06,Dwain Reid,Bert Bolander & Katy Willis,ilyaz@gmail.com,Male,Bert Bolander,Winston Salem,Personal,3867834240,1307 Lamont Dr,NC,27103-5105,1951-06-02,,,,
Alex Watson,Active Client,6,Crista Manuel,12FZFIPXRHQ9,,1154.34,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-06,2019-04-06,Evan Larsen,Patricia Kinnaman & Celia Hinton,akoblin@msn.com,Male,Patricia Kinnaman,Winston Salem,Personal,6163014265,1307 Lamont Dr,NC,27103-5105,1981-12-07,,,,
Alex Watson,Active Client,6,Justine Hockenberry,5U84BACBUKDK,,485.9,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-21,2019-03-21,Reba Moses,Tabatha Golding & Claire Ross,policies@optonline.net,Male,Tabatha Golding,Clemmons,Personal,7464364091,P.O. BOX 1143,NC,27012-1143,1981-12-07,,,,
Alex Watson,Active Client,6,Felicidad Krahn,8TR0AEL7G8YE,,583.66,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-08,2019-08-08,Althea Crane,Keith Ward & Dona Wiggins,dkrishna@optonline.net,Female,Keith Ward,Lexington,Personal,9005671109,266 Ridge St,NC,27295-6450,1981-12-07,,,,
Alex Watson,Active Client,6,Anita Vanderbilt,0CN16OOEEM5Q,,505.14,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-07,2019-05-07,Beau Hoffman,Sandra Davis & Reuben Shepard,smpeters@me.com,Female,Sandra Davis,Winston Salem,Personal,8637206148,3683 Ebert Rd,NC,27127-5745,1981-12-07,,,,
Alex Watson,Active Client,6,Zaida Densmore,WH6061E4UK6L,,958.06,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-05,2019-06-05,Darwin Miranda,Robert Cook & Susan Hicks,xnormal@aol.com,Female,Robert Cook,Winston Salem,Personal,9818855764,1507 Berwick Rd,NC,27103-4704,1987-11-18,,,,
Alex Watson,Active Client,6,Weston Ellinger,TEJSJIN6PG1H,,480.2,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Shana Glenn,Jane Porter & Roland Elliott,hoangle@verizon.net,Female,Jane Porter,Winston Salem,Personal,4152108909,2413 Windmere Dr,NC,27103-6526,1987-11-18,,,,
Alex Watson,Active Client,6,Isabell Nourse,PWWRXY4GXRCX,,512.2,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-06,2019-03-06,Marty Rhodes,Mike Stone & Orval Franco,laird@icloud.com,Female,Mike Stone,Clemmons,Personal,4621523315,4604 Carriagebrook Ct,NC,27012-7517,1987-11-18,,,,
Alex Watson,Active Client,6,Karly Curran,KM642DXIOLSN,,504.81,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-03-06,2019-09-06,Evelyn Cannon,Freddie Harrell & Lyman Lopez,druschel@live.com,Female,Freddie Harrell,Clemmons,Personal,1177235173,4604 Carriagebrook Ct,NC,27012-7517,1962-08-25,,,,
Alex Watson,Active Client,6,Galina Donelan,8CT34DFB1A9V,,286.96,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-04,2019-07-04,Sam Sims,Billy Parrish & Nigel Pittman,jsnover@verizon.net,Female,Billy Parrish,Advance,Personal,5072672995,211 Baltimore Rd,NC,27006-7812,1960-05-24,,,,
Alex Watson,Active Client,6,Elly Paolucci,G7R1XCSQZ415,,556.41,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Velma Glover,Jonathan Greene & Tia Obrien,kobayasi@icloud.com,,Jonathan Greene,Winston Salem,Personal,7046318538,4240 Friendship Church Rd,NC,27107-6866,1960-05-24,,,,
Alex Watson,Active Client,6,Deandre Prude,KD56OMISGE3C,,723.25,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-02,2019-06-02,Jerome Parks,Charles Weatherman & Arden Cook,fangorn@live.com,Female,Charles Weatherman,Winston Salem,Personal,5531047842,3810 Huntingreen Ln Unit A,NC,27106,1968-08-17,,,,
Alex Watson,Active Client,6,Mercedes Borda,565GKW8TDKMK,,502.88,Single,Nationwide Mut Ins Co,Personal Auto,2018-09-09,2019-03-09,Geneva Banks,Vicky Kinyoun & Ray Ingram,cgcra@yahoo.com,Male,Vicky Kinyoun,Winston Salem,Personal,2576062099,189 Charles Dr,NC,27107-9525,1968-08-17,,,,
Alex Watson,Active Client,6,Matilde Ingraham,UF6QMS19NSIB,,502.51,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-04,2019-05-04,Deanna Li,Cleo Willard-weems & Neal Foster,chrwin@msn.com,Female,Cleo Willard-weems,Clemmons,Personal,9668497097,2184 Harper Rd,NC,27012-8636,1975-10-27,,,,
Alex Watson,Active Client,6,Marquita Muldowney,O8BAOE80038J,,529.8,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-11,2019-08-11,Junior Kane,Lisa Smith & Noreen Benitez,kludge@optonline.net,Male,Lisa Smith,Winston Salem,Personal,4508137370,4920 Reid Rd,NC,27107-6438,1975-10-27,,,,
Alex Watson,Active Client,6,Rosette Lucia,B84QKZP42PL8,,962.83,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-09,2019-07-09,Jerry Vega,Craig Pearman & Celina Hill,bigmauler@hotmail.com,Male,Craig Pearman,Winston Salem,Personal,8309605757,814 N Cameron Ave,NC,27101-3314,1975-10-27,,,,
Alex Watson,Active Client,6,Vivienne Rulison,BZ7TCH81J31G,,652.34,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-06,2019-05-06,Tami Ellison,Bruce Davis & Lester Cox,ilial@msn.com,Male,Bruce Davis,Winston Salem,Personal,9006580960,2417 Ardmore Mnr,NC,27103-4801,1975-10-27,,,,
Alex Watson,Active Client,6,Rosalee Gilford,7J3KAQPZ279X,,666.17,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Molly Eaton,Thomas Staley & Rod Rangel,pierce@mac.com,Male,Thomas Staley,Winston Salem,Personal,4075391725,503 Smithdale St,NC,27107-7656,1986-08-29,,,,
Alex Watson,Active Client,6,Alfredo Condit,PQFE0K6G3ZXD,,638.64,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-30,2019-07-30,Gordon Carey,Kimberly Crotts & Lesley Mcclure,ducasse@gmail.com,Female,Kimberly Crotts,Winston Salem,Personal,2162962354,4535 Inwood Dr,NC,27106-2016,1986-08-29,,,,
Alex Watson,Active Client,6,Phil Chico,XWWHM5R8GYOJ,,379.26,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-30,2019-06-30,Cliff Alvarez,Marc Parrell & Edna Woodard,geeber@verizon.net,,Marc Parrell,Winston Salem,Personal,5899683721,3823 Barkwood Dr,NC,27105-3922,1986-08-29,,,,
Alex Watson,Active Client,6,Brandie Placencia,GCH4E3AHVED1,,1405.19,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-24,2019-07-24,Jan Hensley,Susan Epperson & Chuck Tyler,bjoern@verizon.net,Male,Susan Epperson,Winston-salem,Personal,6472520499,3785 Carver Rd,NC,27105,1986-08-29,,,,
Alex Watson,Active Client,6,Sol Birney,T6M1VAUAIECR,,1386.28,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-11-05,2019-05-05,Cara Mccoy,James Moorefield & Eloy Mayer,forsberg@me.com,,James Moorefield,Winston Salem,Personal,4794116287,5125 Old Thomasville Rd,NC,27107-9348,1962-08-25,,,,
Alex Watson,Active Client,6,Yee Ribble,6VQL6TV66SP0,,634.76,Single,Nationwide Mut Ins Co,Personal Auto,2018-08-24,2019-02-24,Harley Kerr,Anna Sheek & Elias Summers,imightb@yahoo.com,Female,Anna Sheek,Winston Salem,Personal,4600466316,1231 Brannigan Village Dr,NC,27127-4896,1973-04-09,,,,
Alex Watson,Active Client,6,Carmella Landers,4P5KR2I5E3AQ,,629.58,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-24,2019-08-24,Todd Mckee,David Tombolato & Asa Johnson,hampton@att.net,Female,David Tombolato,Winston Salem,Personal,2064648628,1231 Brannigan Village Dr,NC,27127-4896,1973-04-09,,,,
Alex Watson,Active Client,6,Jared Roan,5SRRLYVE8A34,,589.27,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-31,2019-04-30,Sherri Austin,John Jackman & Eugene Conner,yzheng@me.com,Male,John Jackman,Winston Salem,Personal,7286914573,4366 Witherow Rd,NC,27106-2948,1973-04-09,,,,
Alex Watson,Active Client,6,Victorina Ebert,OH1LNW2OENOM,,225.49,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-12-31,2019-06-30,Lacy Gibson,Antonio Munoz & Penny Calhoun,aegreene@sbcglobal.net,Male,Antonio Munoz,Pinnacle,Personal,1148903247,3211 Quaker Church Rd,NC,27043-9444,1973-04-09,,,,
Alex Watson,Active Client,6,Emiko Lobo,JKMSK32SZNG3,,505.58,Single,Nationwide Mut Ins Co,Personal Auto,2018-10-11,2019-04-11,Wyatt Holland,Barrett Freeman & Olga Baker,kjohnson@msn.com,,Barrett Freeman,Winston Salem,Personal,7130716211,1802 Waughtown St,NC,27107-3553,1973-04-09,,,,
Alex Watson,Active Client,6,Xavier Hughes,I0TWVCBKLFSO,,527.92,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-02-10,2019-08-10,Kris Owen,Mary O'daniel & Lola Carney,rtanter@hotmail.com,Male,Mary O'daniel,Winston Salem,Personal,7552580815,2891 Northbridge Rd,NC,27103-6516,1973-04-09,,,,
Alex Watson,Active Client,6,Aubrey Loder,C0YXFYPW9OR6,,676.89,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2019-01-10,2019-07-10,Luann Summers,Dawn Mock & Edward Raymond,rgarcia@yahoo.ca,Male,Dawn Mock,Winston Salem,Personal,1686012222,2980 Ormond Dr,NC,27106-5013,1984-05-19,,,,
Alex Watson,Active Client,6,Dayle Mckeithan,SNXFI6H4NC5Q,,230.28,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-26,2019-04-26,Opal Orozco,Donald Kinney & Raymon Hale,aukjan@optonline.net,Female,Donald Kinney,Winston Salem,Personal,3578947772,2819 Inca Ln,NC,27103-5430,1984-05-19,,,,
Alex Watson,Active Client,6,Lurlene Raynes,XG3X63DD0O86,,658.69,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-16,2019-04-16,Bobbi Moore,Patty Harper & Hank Turner,bwcarty@mac.com,,Patty Harper,Clemmons,Personal,5378772070,196 Pineview Dr,NC,27012-9592,1984-05-19,,,,
Alex Watson,Active Client,6,Alton Shute,D00R3IYZ50WW,,781.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Lola Yu,Lysandra Sykes & Diego Nguyen,mwilson@sbcglobal.net,Male,Lysandra Sykes,Winston Salem,Personal,2482173308,2931 New Walkertown Rd Apt B,NC,27105-4873,1973-04-09,,,,
Alex Watson,Active Client,6,Vasiliki Stiefel,5GP7FO9I8Z8K,,707.99,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-24,2019-06-24,Jesus Chase,Barbara Adams & Deann Peters,demmel@yahoo.com,Female,Barbara Adams,Winston Salem,Personal,6809800781,4671 Forest Manor Dr,NC,27103-9774,1973-04-09,,,,
Alex Watson,Active Client,6,Ignacio Lewellen,FOQ9YXI6BQGE,,780.91,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-06,2019-06-06,Beulah Osborne,Michael Hough & Theron Acosta,naoya@outlook.com,,Michael Hough,King,Personal,9508435158,110 Dewsberry Rd,NC,27021-9557,1973-04-09,,,,
Alex Watson,Active Client,6,Brice Delatorre,NK1SEBCFG6Q7,,444.77,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-01,2019-07-01,Selma Arnold,Stephen Northrup & Santo Solis,matloff@outlook.com,Female,Stephen Northrup,Winston Salem,Personal,5022728575,2345 Cherokee Ln,NC,27103-4829,1973-04-09,,,,
Alex Watson,Active Client,6,Leonardo Setser,RCN2BXEDGERB,,589.63,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-25,2019-06-25,Clint Garza,John Levenson & Beulah Chavez,hutton@mac.com,Female,John Levenson,Winston Salem,Personal,5443594345,1141 Salem Lake Rd,NC,27107-1550,1973-04-09,,,,
Alex Watson,Active Client,6,Colene Dinapoli,4UL816GXWLPC,,1523.1,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-02,2019-07-02,Simone Sharp,Jason Bee & Danial Douglas,bigmauler@sbcglobal.net,Male,Jason Bee,Clemmons,Personal,4386216468,2133 Cherrywood Dr,NC,27012-9388,1973-04-09,,,,
Alex Watson,Active Client,6,Shara Sayer,8OJOVEDWDE1R,,1552.68,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-11,2019-07-11,Leslie Prince,Thomas Norris & Jenny Gentry,jfinke@att.net,Female,Thomas Norris,Winston Salem,Personal,4549289043,4051 Winchester Rd,NC,27106-2939,1984-04-06,,,,
Alex Watson,Active Client,6,Mica Maly,O43FDBW1JVUQ,,408.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-10,2019-07-10,Jaime Meadows,Zachary Krizon & Kevin Gates,chrisk@outlook.com,Female,Zachary Krizon,Clemmons,Personal,6558279812,5823 Sunny Ridge Trl,NC,27012-9601,1984-04-06,,,,
Alex Watson,Active Client,6,Roy Dries,J9ZA40UOFA03,,584.48,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Lisa Palmer,Teresa Smith & Renato Bauer,cyrus@mac.com,Female,Teresa Smith,Kernersville,Personal,6065882634,878 Country Hill Ct,NC,27284-9507,1981-09-04,,,,
Alex Watson,Active Client,6,Quinton Spece,K5035MYUYC73,,1014.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-01,2019-08-01,Kent Weber,Rachel Haynes & German Gross,jbarta@yahoo.ca,Female,Rachel Haynes,Winston Salem,Personal,7839804103,199 Tilmark Dr,NC,27103-5954,1993-04-19,,,,
Alex Watson,Active Client,6,Lucius Mease,FJ3NGKNQWW4M,,977.15,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-01,2019-08-01,Kenny Raymond,Glenda Mccormick & Titus Hurley,claypool@yahoo.com,Female,Glenda Mccormick,Winston Salem,Personal,8743938083,783 Twickenham Ln,NC,27127-5991,1954-11-28,,,,
Alex Watson,Active Client,6,Irvin Cline,IUZOM88L4MRN,,424.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Dustin Lowe,Robert Sartin & Denise Gilmore,bdbrown@hotmail.com,Female,Robert Sartin,Winston Salem,Personal,3939907813,821 Campbell Glen Ln,NC,27103-5986,1954-11-28,,,,
Alex Watson,Active Client,6,Annalisa Rendon,K5UGEUJ1NXQW,,856.77,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-11,2019-08-11,Maggie Gilbert,Johnny Bost & Leta Rubio,farber@verizon.net,Male,Johnny Bost,Asheboro,Personal,7672241050,328 Worth St,NC,27203-5560,1954-11-28,,,,
Alex Watson,Active Client,6,Emmaline Ceja,M9KC1VWV8OV0,,1019.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-18,2019-08-18,Deann Greer,Michael Tyson & Terrie White,carreras@gmail.com,Male,Michael Tyson,Rural Hall,Personal,2540372475,803 Shellhabour Blvd,NC,27045-9792,1954-11-28,,,,
